
 ** NVTX Range Summary (nvtx_sum):

+----------+-----------------+-----------+---------------+---------------+-------------+-------------+-------------+---------+----------------------------+
| Time (%) | Total Time (ns) | Instances |   Avg (ns)    |   Med (ns)    |  Min (ns)   |  Max (ns)   | StdDev (ns) |  Style  |           Range            |
|      0.1 |       3,619,600 |         1 |   3,619,600.0 |   3,619,600.0 |   3,619,600 |   3,619,600 |         0.0 | PushPop | :decode_step781_tokens4    |
|      0.1 |       3,619,120 |         1 |   3,619,120.0 |   3,619,120.0 |   3,619,120 |   3,619,120 |         0.0 | PushPop | :decode_step336_tokens4    |
|      0.1 |       3,616,800 |         1 |   3,616,800.0 |   3,616,800.0 |   3,616,800 |   3,616,800 |         0.0 | PushPop | :decode_step294_tokens4    |
|      0.1 |       3,610,320 |         1 |   3,610,320.0 |   3,610,320.0 |   3,610,320 |   3,610,320 |         0.0 | PushPop | :decode_step818_tokens4    |
|      0.1 |       3,609,488 |         1 |   3,609,488.0 |   3,609,488.0 |   3,609,488 |   3,609,488 |         0.0 | PushPop | :decode_step856_tokens4    |
|      0.1 |       3,608,880 |         1 |   3,608,880.0 |   3,608,880.0 |   3,608,880 |   3,608,880 |         0.0 | PushPop | :decode_step667_tokens4    |
|      0.1 |       3,604,944 |         1 |   3,604,944.0 |   3,604,944.0 |   3,604,944 |   3,604,944 |         0.0 | PushPop | :decode_step444_tokens4    |
|      0.1 |       3,604,128 |         1 |   3,604,128.0 |   3,604,128.0 |   3,604,128 |   3,604,128 |         0.0 | PushPop | :decode_step167_tokens4    |
|      0.1 |       3,599,520 |         1 |   3,599,520.0 |   3,599,520.0 |   3,599,520 |   3,599,520 |         0.0 | PushPop | :decode_step632_tokens4    |
|      0.1 |       3,586,320 |         1 |   3,586,320.0 |   3,586,320.0 |   3,586,320 |   3,586,320 |         0.0 | PushPop | :decode_step227_tokens4    |
|      0.1 |       3,581,744 |         1 |   3,581,744.0 |   3,581,744.0 |   3,581,744 |   3,581,744 |         0.0 | PushPop | :decode_step631_tokens4    |
|      0.1 |       3,580,848 |         1 |   3,580,848.0 |   3,580,848.0 |   3,580,848 |   3,580,848 |         0.0 | PushPop | :decode_step817_tokens4    |
|      0.1 |       3,576,256 |         1 |   3,576,256.0 |   3,576,256.0 |   3,576,256 |   3,576,256 |         0.0 | PushPop | :decode_step668_tokens4    |
|      0.1 |       3,575,584 |         1 |   3,575,584.0 |   3,575,584.0 |   3,575,584 |   3,575,584 |         0.0 | PushPop | :decode_step338_tokens4    |
|      0.1 |       3,573,536 |         1 |   3,573,536.0 |   3,573,536.0 |   3,573,536 |   3,573,536 |         0.0 | PushPop | :decode_step819_tokens4    |
|      0.1 |       3,569,152 |         1 |   3,569,152.0 |   3,569,152.0 |   3,569,152 |   3,569,152 |         0.0 | PushPop | :decode_step971_tokens4    |
|      0.1 |       3,568,224 |         1 |   3,568,224.0 |   3,568,224.0 |   3,568,224 |   3,568,224 |         0.0 | PushPop | :decode_step823_tokens4    |
|      0.1 |       3,567,744 |         1 |   3,567,744.0 |   3,567,744.0 |   3,567,744 |   3,567,744 |         0.0 | PushPop | :decode_step634_tokens4    |
|      0.1 |       3,567,264 |         1 |   3,567,264.0 |   3,567,264.0 |   3,567,264 |   3,567,264 |         0.0 | PushPop | :decode_step785_tokens4    |
|      0.1 |       3,564,416 |         1 |   3,564,416.0 |   3,564,416.0 |   3,564,416 |   3,564,416 |         0.0 | PushPop | :decode_step637_tokens4    |
|      0.1 |       3,559,632 |         1 |   3,559,632.0 |   3,559,632.0 |   3,559,632 |   3,559,632 |         0.0 | PushPop | :decode_step666_tokens4    |
|      0.1 |       3,557,264 |         1 |   3,557,264.0 |   3,557,264.0 |   3,557,264 |   3,557,264 |         0.0 | PushPop | :decode_step786_tokens4    |
|      0.1 |       3,550,832 |         1 |   3,550,832.0 |   3,550,832.0 |   3,550,832 |   3,550,832 |         0.0 | PushPop | :decode_step826_tokens4    |
|      0.1 |       3,550,160 |         1 |   3,550,160.0 |   3,550,160.0 |   3,550,160 |   3,550,160 |         0.0 | PushPop | :decode_step282_tokens4    |
|      0.1 |       3,547,056 |         1 |   3,547,056.0 |   3,547,056.0 |   3,547,056 |   3,547,056 |         0.0 | PushPop | :decode_step822_tokens4    |
|      0.1 |       3,546,432 |         1 |   3,546,432.0 |   3,546,432.0 |   3,546,432 |   3,546,432 |         0.0 | PushPop | :decode_step630_tokens4    |
|      0.1 |       3,546,000 |         1 |   3,546,000.0 |   3,546,000.0 |   3,546,000 |   3,546,000 |         0.0 | PushPop | :decode_step789_tokens4    |
|      0.1 |       3,543,520 |         1 |   3,543,520.0 |   3,543,520.0 |   3,543,520 |   3,543,520 |         0.0 | PushPop | :decode_step715_tokens4    |
|      0.1 |       3,536,848 |         1 |   3,536,848.0 |   3,536,848.0 |   3,536,848 |   3,536,848 |         0.0 | PushPop | :decode_step713_tokens4    |
|      0.1 |       3,534,128 |         1 |   3,534,128.0 |   3,534,128.0 |   3,534,128 |   3,534,128 |         0.0 | PushPop | :decode_step788_tokens4    |
|      0.1 |       3,530,240 |         1 |   3,530,240.0 |   3,530,240.0 |   3,530,240 |   3,530,240 |         0.0 | PushPop | :decode_step435_tokens4    |
|      0.1 |       3,526,416 |         1 |   3,526,416.0 |   3,526,416.0 |   3,526,416 |   3,526,416 |         0.0 | PushPop | :decode_step629_tokens4    |
|      0.1 |       3,511,504 |         1 |   3,511,504.0 |   3,511,504.0 |   3,511,504 |   3,511,504 |         0.0 | PushPop | :decode_step264_tokens4    |
|      0.1 |       3,501,344 |         1 |   3,501,344.0 |   3,501,344.0 |   3,501,344 |   3,501,344 |         0.0 | PushPop | :decode_step821_tokens4    |
|      0.1 |       3,494,912 |         1 |   3,494,912.0 |   3,494,912.0 |   3,494,912 |   3,494,912 |         0.0 | PushPop | :decode_step825_tokens4    |
|      0.1 |       3,492,912 |         1 |   3,492,912.0 |   3,492,912.0 |   3,492,912 |   3,492,912 |         0.0 | PushPop | :decode_step246_tokens4    |
|      0.1 |       3,477,520 |         1 |   3,477,520.0 |   3,477,520.0 |   3,477,520 |   3,477,520 |         0.0 | PushPop | :decode_step636_tokens4    |
|      0.1 |       3,141,744 |         1 |   3,141,744.0 |   3,141,744.0 |   3,141,744 |   3,141,744 |         0.0 | PushPop | :decode_step86_tokens4     |
|      0.1 |       3,138,080 |         1 |   3,138,080.0 |   3,138,080.0 |   3,138,080 |   3,138,080 |         0.0 | PushPop | :decode_step18_tokens4     |
|      0.1 |       3,094,144 |         1 |   3,094,144.0 |   3,094,144.0 |   3,094,144 |   3,094,144 |         0.0 | PushPop | :decode_step83_tokens4     |
|      0.1 |       3,087,168 |         1 |   3,087,168.0 |   3,087,168.0 |   3,087,168 |   3,087,168 |         0.0 | PushPop | :decode_step17_tokens4     |
|      0.1 |       3,061,792 |         1 |   3,061,792.0 |   3,061,792.0 |   3,061,792 |   3,061,792 |         0.0 | PushPop | :decode_step117_tokens4    |
|      0.1 |       3,020,688 |         1 |   3,020,688.0 |   3,020,688.0 |   3,020,688 |   3,020,688 |         0.0 | PushPop | :decode_step29_tokens4     |
|      0.0 |       2,949,872 |         1 |   2,949,872.0 |   2,949,872.0 |   2,949,872 |   2,949,872 |         0.0 | PushPop | :decode_step57_tokens4     |
|      0.0 |       2,848,656 |         1 |   2,848,656.0 |   2,848,656.0 |   2,848,656 |   2,848,656 |         0.0 | PushPop | :decode_step73_tokens4     |
|      0.0 |       2,848,368 |         1 |   2,848,368.0 |   2,848,368.0 |   2,848,368 |   2,848,368 |         0.0 | PushPop | :decode_step84_tokens4     |
|      0.0 |       2,806,144 |         1 |   2,806,144.0 |   2,806,144.0 |   2,806,144 |   2,806,144 |         0.0 | PushPop | :decode_step82_tokens4     |
|      0.0 |       2,798,944 |         1 |   2,798,944.0 |   2,798,944.0 |   2,798,944 |   2,798,944 |         0.0 | PushPop | :decode_step30_tokens4     |
|      0.0 |       2,782,416 |         1 |   2,782,416.0 |   2,782,416.0 |   2,782,416 |   2,782,416 |         0.0 | PushPop | :decode_step50_tokens4     |
|      0.0 |       2,781,904 |         1 |   2,781,904.0 |   2,781,904.0 |   2,781,904 |   2,781,904 |         0.0 | PushPop | :decode_step22_tokens4     |
|      0.0 |       2,768,800 |         1 |   2,768,800.0 |   2,768,800.0 |   2,768,800 |   2,768,800 |         0.0 | PushPop | :decode_step52_tokens4     |
|      0.0 |       2,762,112 |         1 |   2,762,112.0 |   2,762,112.0 |   2,762,112 |   2,762,112 |         0.0 | PushPop | :decode_step115_tokens4    |
|      0.0 |       2,756,512 |         1 |   2,756,512.0 |   2,756,512.0 |   2,756,512 |   2,756,512 |         0.0 | PushPop | :decode_step45_tokens4     |
|      0.0 |       2,747,520 |         1 |   2,747,520.0 |   2,747,520.0 |   2,747,520 |   2,747,520 |         0.0 | PushPop | :decode_step36_tokens4     |
|      0.0 |       2,724,784 |         1 |   2,724,784.0 |   2,724,784.0 |   2,724,784 |   2,724,784 |         0.0 | PushPop | :decode_step96_tokens4     |
|      0.0 |       2,722,880 |         1 |   2,722,880.0 |   2,722,880.0 |   2,722,880 |   2,722,880 |         0.0 | PushPop | :decode_step20_tokens4     |
|      0.0 |       2,700,992 |         1 |   2,700,992.0 |   2,700,992.0 |   2,700,992 |   2,700,992 |         0.0 | PushPop | :decode_step85_tokens4     |
|      0.0 |       2,700,384 |         1 |   2,700,384.0 |   2,700,384.0 |   2,700,384 |   2,700,384 |         0.0 | PushPop | :decode_step37_tokens4     |
|      0.0 |       2,699,424 |         1 |   2,699,424.0 |   2,699,424.0 |   2,699,424 |   2,699,424 |         0.0 | PushPop | :decode_step116_tokens4    |
|      0.0 |       2,698,336 |         1 |   2,698,336.0 |   2,698,336.0 |   2,698,336 |   2,698,336 |         0.0 | PushPop | :decode_step28_tokens4     |
|      0.0 |       2,697,952 |         1 |   2,697,952.0 |   2,697,952.0 |   2,697,952 |   2,697,952 |         0.0 | PushPop | :decode_step78_tokens4     |
|      0.0 |       2,678,912 |         1 |   2,678,912.0 |   2,678,912.0 |   2,678,912 |   2,678,912 |         0.0 | PushPop | :decode_step24_tokens4     |
|      0.0 |       2,678,720 |         1 |   2,678,720.0 |   2,678,720.0 |   2,678,720 |   2,678,720 |         0.0 | PushPop | :decode_step32_tokens4     |
|      0.0 |       2,677,008 |         1 |   2,677,008.0 |   2,677,008.0 |   2,677,008 |   2,677,008 |         0.0 | PushPop | :decode_step81_tokens4     |
|      0.0 |       2,668,144 |         1 |   2,668,144.0 |   2,668,144.0 |   2,668,144 |   2,668,144 |         0.0 | PushPop | :decode_step77_tokens4     |
|      0.0 |       2,667,520 |         1 |   2,667,520.0 |   2,667,520.0 |   2,667,520 |   2,667,520 |         0.0 | PushPop | :decode_step23_tokens4     |
|      0.0 |       2,665,408 |         1 |   2,665,408.0 |   2,665,408.0 |   2,665,408 |   2,665,408 |         0.0 | PushPop | :decode_step131_tokens4    |
|      0.0 |       2,663,072 |         1 |   2,663,072.0 |   2,663,072.0 |   2,663,072 |   2,663,072 |         0.0 | PushPop | :decode_step25_tokens4     |
|      0.0 |       2,660,672 |         1 |   2,660,672.0 |   2,660,672.0 |   2,660,672 |   2,660,672 |         0.0 | PushPop | :decode_step48_tokens4     |
|      0.0 |       2,656,720 |         1 |   2,656,720.0 |   2,656,720.0 |   2,656,720 |   2,656,720 |         0.0 | PushPop | :decode_step53_tokens4     |
|      0.0 |       2,645,104 |         1 |   2,645,104.0 |   2,645,104.0 |   2,645,104 |   2,645,104 |         0.0 | PushPop | :decode_step80_tokens4     |
|      0.0 |       2,642,544 |         1 |   2,642,544.0 |   2,642,544.0 |   2,642,544 |   2,642,544 |         0.0 | PushPop | :decode_step34_tokens4     |
|      0.0 |       2,639,008 |         1 |   2,639,008.0 |   2,639,008.0 |   2,639,008 |   2,639,008 |         0.0 | PushPop | :decode_step87_tokens4     |
|      0.0 |       2,626,928 |         1 |   2,626,928.0 |   2,626,928.0 |   2,626,928 |   2,626,928 |         0.0 | PushPop | :decode_step39_tokens4     |
|      0.0 |       2,623,968 |         1 |   2,623,968.0 |   2,623,968.0 |   2,623,968 |   2,623,968 |         0.0 | PushPop | :decode_step46_tokens4     |
|      0.0 |       2,623,072 |         1 |   2,623,072.0 |   2,623,072.0 |   2,623,072 |   2,623,072 |         0.0 | PushPop | :decode_step21_tokens4     |
|      0.0 |       2,619,232 |         1 |   2,619,232.0 |   2,619,232.0 |   2,619,232 |   2,619,232 |         0.0 | PushPop | :decode_step129_tokens4    |
|      0.0 |       2,619,216 |         1 |   2,619,216.0 |   2,619,216.0 |   2,619,216 |   2,619,216 |         0.0 | PushPop | :decode_step41_tokens4     |
|      0.0 |       2,617,872 |         1 |   2,617,872.0 |   2,617,872.0 |   2,617,872 |   2,617,872 |         0.0 | PushPop | :decode_step26_tokens4     |
|      0.0 |       2,614,976 |         1 |   2,614,976.0 |   2,614,976.0 |   2,614,976 |   2,614,976 |         0.0 | PushPop | :decode_step33_tokens4     |
|      0.0 |       2,609,744 |         1 |   2,609,744.0 |   2,609,744.0 |   2,609,744 |   2,609,744 |         0.0 | PushPop | :decode_step121_tokens4    |
|      0.0 |       2,608,720 |         1 |   2,608,720.0 |   2,608,720.0 |   2,608,720 |   2,608,720 |         0.0 | PushPop | :decode_step147_tokens4    |
|      0.0 |       2,607,216 |         1 |   2,607,216.0 |   2,607,216.0 |   2,607,216 |   2,607,216 |         0.0 | PushPop | :decode_step62_tokens4     |
|      0.0 |       2,605,536 |         1 |   2,605,536.0 |   2,605,536.0 |   2,605,536 |   2,605,536 |         0.0 | PushPop | :decode_step124_tokens4    |
|      0.0 |       2,599,296 |         1 |   2,599,296.0 |   2,599,296.0 |   2,599,296 |   2,599,296 |         0.0 | PushPop | :decode_step31_tokens4     |
|      0.0 |       2,596,368 |         1 |   2,596,368.0 |   2,596,368.0 |   2,596,368 |   2,596,368 |         0.0 | PushPop | :decode_step51_tokens4     |
|      0.0 |       2,591,792 |         1 |   2,591,792.0 |   2,591,792.0 |   2,591,792 |   2,591,792 |         0.0 | PushPop | :decode_step35_tokens4     |
|      0.0 |       2,591,664 |         1 |   2,591,664.0 |   2,591,664.0 |   2,591,664 |   2,591,664 |         0.0 | PushPop | :decode_step47_tokens4     |
|      0.0 |       2,590,768 |         1 |   2,590,768.0 |   2,590,768.0 |   2,590,768 |   2,590,768 |         0.0 | PushPop | :decode_step79_tokens4     |
|      0.0 |       2,587,424 |         1 |   2,587,424.0 |   2,587,424.0 |   2,587,424 |   2,587,424 |         0.0 | PushPop | :decode_step56_tokens4     |
|      0.0 |       2,582,944 |         1 |   2,582,944.0 |   2,582,944.0 |   2,582,944 |   2,582,944 |         0.0 | PushPop | :decode_step103_tokens4    |
|      0.0 |       2,578,128 |         1 |   2,578,128.0 |   2,578,128.0 |   2,578,128 |   2,578,128 |         0.0 | PushPop | :decode_step54_tokens4     |
|      0.0 |       2,576,688 |         1 |   2,576,688.0 |   2,576,688.0 |   2,576,688 |   2,576,688 |         0.0 | PushPop | :decode_step38_tokens4     |
|      0.0 |       2,571,872 |         1 |   2,571,872.0 |   2,571,872.0 |   2,571,872 |   2,571,872 |         0.0 | PushPop | :decode_step127_tokens4    |
|      0.0 |       2,567,824 |         1 |   2,567,824.0 |   2,567,824.0 |   2,567,824 |   2,567,824 |         0.0 | PushPop | :decode_step27_tokens4     |
|      0.0 |       2,564,208 |         1 |   2,564,208.0 |   2,564,208.0 |   2,564,208 |   2,564,208 |         0.0 | PushPop | :decode_step101_tokens4    |
|      0.0 |       2,561,152 |         1 |   2,561,152.0 |   2,561,152.0 |   2,561,152 |   2,561,152 |         0.0 | PushPop | :decode_step65_tokens4     |
|      0.0 |       2,560,000 |         1 |   2,560,000.0 |   2,560,000.0 |   2,560,000 |   2,560,000 |         0.0 | PushPop | :decode_step141_tokens4    |
|      0.0 |       2,559,232 |         1 |   2,559,232.0 |   2,559,232.0 |   2,559,232 |   2,559,232 |         0.0 | PushPop | :decode_step67_tokens4     |
|      0.0 |       2,558,848 |         1 |   2,558,848.0 |   2,558,848.0 |   2,558,848 |   2,558,848 |         0.0 | PushPop | :decode_step19_tokens4     |
|      0.0 |       2,558,304 |         1 |   2,558,304.0 |   2,558,304.0 |   2,558,304 |   2,558,304 |         0.0 | PushPop | :decode_step142_tokens4    |
|      0.0 |       2,557,888 |         1 |   2,557,888.0 |   2,557,888.0 |   2,557,888 |   2,557,888 |         0.0 | PushPop | :decode_step130_tokens4    |
|      0.0 |       2,555,776 |         1 |   2,555,776.0 |   2,555,776.0 |   2,555,776 |   2,555,776 |         0.0 | PushPop | :decode_step113_tokens4    |
|      0.0 |       2,554,448 |         1 |   2,554,448.0 |   2,554,448.0 |   2,554,448 |   2,554,448 |         0.0 | PushPop | :decode_step122_tokens4    |
|      0.0 |       2,550,672 |         1 |   2,550,672.0 |   2,550,672.0 |   2,550,672 |   2,550,672 |         0.0 | PushPop | :decode_step119_tokens4    |
|      0.0 |       2,550,528 |         1 |   2,550,528.0 |   2,550,528.0 |   2,550,528 |   2,550,528 |         0.0 | PushPop | :decode_step95_tokens4     |
|      0.0 |       2,549,088 |         1 |   2,549,088.0 |   2,549,088.0 |   2,549,088 |   2,549,088 |         0.0 | PushPop | :decode_step71_tokens4     |
|      0.0 |       2,547,584 |         1 |   2,547,584.0 |   2,547,584.0 |   2,547,584 |   2,547,584 |         0.0 | PushPop | :decode_step40_tokens4     |
|      0.0 |       2,543,424 |         1 |   2,543,424.0 |   2,543,424.0 |   2,543,424 |   2,543,424 |         0.0 | PushPop | :decode_step66_tokens4     |
|      0.0 |       2,540,928 |         1 |   2,540,928.0 |   2,540,928.0 |   2,540,928 |   2,540,928 |         0.0 | PushPop | :decode_step55_tokens4     |
|      0.0 |       2,539,056 |         1 |   2,539,056.0 |   2,539,056.0 |   2,539,056 |   2,539,056 |         0.0 | PushPop | :decode_step59_tokens4     |
|      0.0 |       2,538,464 |         1 |   2,538,464.0 |   2,538,464.0 |   2,538,464 |   2,538,464 |         0.0 | PushPop | :decode_step49_tokens4     |
|      0.0 |       2,538,176 |         1 |   2,538,176.0 |   2,538,176.0 |   2,538,176 |   2,538,176 |         0.0 | PushPop | :decode_step43_tokens4     |
|      0.0 |       2,536,432 |         1 |   2,536,432.0 |   2,536,432.0 |   2,536,432 |   2,536,432 |         0.0 | PushPop | :decode_step68_tokens4     |
|      0.0 |       2,533,776 |         1 |   2,533,776.0 |   2,533,776.0 |   2,533,776 |   2,533,776 |         0.0 | PushPop | :decode_step97_tokens4     |
|      0.0 |       2,533,648 |         1 |   2,533,648.0 |   2,533,648.0 |   2,533,648 |   2,533,648 |         0.0 | PushPop | :decode_step126_tokens4    |
|      0.0 |       2,531,680 |         1 |   2,531,680.0 |   2,531,680.0 |   2,531,680 |   2,531,680 |         0.0 | PushPop | :decode_step148_tokens4    |
|      0.0 |       2,531,024 |         1 |   2,531,024.0 |   2,531,024.0 |   2,531,024 |   2,531,024 |         0.0 | PushPop | :decode_step120_tokens4    |
|      0.0 |       2,530,336 |         1 |   2,530,336.0 |   2,530,336.0 |   2,530,336 |   2,530,336 |         0.0 | PushPop | :decode_step125_tokens4    |
|      0.0 |       2,529,408 |         1 |   2,529,408.0 |   2,529,408.0 |   2,529,408 |   2,529,408 |         0.0 | PushPop | :decode_step61_tokens4     |
|      0.0 |       2,528,320 |         1 |   2,528,320.0 |   2,528,320.0 |   2,528,320 |   2,528,320 |         0.0 | PushPop | :decode_step60_tokens4     |
|      0.0 |       2,528,192 |         1 |   2,528,192.0 |   2,528,192.0 |   2,528,192 |   2,528,192 |         0.0 | PushPop | :decode_step143_tokens4    |
|      0.0 |       2,525,984 |         1 |   2,525,984.0 |   2,525,984.0 |   2,525,984 |   2,525,984 |         0.0 | PushPop | :decode_step145_tokens4    |
|      0.0 |       2,524,752 |         1 |   2,524,752.0 |   2,524,752.0 |   2,524,752 |   2,524,752 |         0.0 | PushPop | :decode_step144_tokens4    |
|      0.0 |       2,523,232 |         1 |   2,523,232.0 |   2,523,232.0 |   2,523,232 |   2,523,232 |         0.0 | PushPop | :decode_step135_tokens4    |
|      0.0 |       2,523,120 |         1 |   2,523,120.0 |   2,523,120.0 |   2,523,120 |   2,523,120 |         0.0 | PushPop | :decode_step91_tokens4     |
|      0.0 |       2,522,384 |         1 |   2,522,384.0 |   2,522,384.0 |   2,522,384 |   2,522,384 |         0.0 | PushPop | :decode_step123_tokens4    |
|      0.0 |       2,521,104 |         1 |   2,521,104.0 |   2,521,104.0 |   2,521,104 |   2,521,104 |         0.0 | PushPop | :decode_step137_tokens4    |
|      0.0 |       2,519,360 |         1 |   2,519,360.0 |   2,519,360.0 |   2,519,360 |   2,519,360 |         0.0 | PushPop | :decode_step44_tokens4     |
|      0.0 |       2,517,920 |         1 |   2,517,920.0 |   2,517,920.0 |   2,517,920 |   2,517,920 |         0.0 | PushPop | :decode_step128_tokens4    |
|      0.0 |       2,517,248 |         1 |   2,517,248.0 |   2,517,248.0 |   2,517,248 |   2,517,248 |         0.0 | PushPop | :decode_step107_tokens4    |
|      0.0 |       2,516,384 |         1 |   2,516,384.0 |   2,516,384.0 |   2,516,384 |   2,516,384 |         0.0 | PushPop | :decode_step108_tokens4    |
|      0.0 |       2,515,792 |         1 |   2,515,792.0 |   2,515,792.0 |   2,515,792 |   2,515,792 |         0.0 | PushPop | :decode_step140_tokens4    |
|      0.0 |       2,513,872 |         1 |   2,513,872.0 |   2,513,872.0 |   2,513,872 |   2,513,872 |         0.0 | PushPop | :decode_step58_tokens4     |
|      0.0 |       2,510,736 |         1 |   2,510,736.0 |   2,510,736.0 |   2,510,736 |   2,510,736 |         0.0 | PushPop | :decode_step139_tokens4    |
|      0.0 |       2,510,432 |         1 |   2,510,432.0 |   2,510,432.0 |   2,510,432 |   2,510,432 |         0.0 | PushPop | :decode_step151_tokens4    |
|      0.0 |       2,509,872 |         1 |   2,509,872.0 |   2,509,872.0 |   2,509,872 |   2,509,872 |         0.0 | PushPop | :decode_step94_tokens4     |
|      0.0 |       2,508,784 |         1 |   2,508,784.0 |   2,508,784.0 |   2,508,784 |   2,508,784 |         0.0 | PushPop | :decode_step72_tokens4     |
|      0.0 |       2,506,144 |         1 |   2,506,144.0 |   2,506,144.0 |   2,506,144 |   2,506,144 |         0.0 | PushPop | :decode_step69_tokens4     |
|      0.0 |       2,503,824 |         1 |   2,503,824.0 |   2,503,824.0 |   2,503,824 |   2,503,824 |         0.0 | PushPop | :decode_step106_tokens4    |
|      0.0 |       2,499,200 |         1 |   2,499,200.0 |   2,499,200.0 |   2,499,200 |   2,499,200 |         0.0 | PushPop | :decode_step112_tokens4    |
|      0.0 |       2,499,088 |         1 |   2,499,088.0 |   2,499,088.0 |   2,499,088 |   2,499,088 |         0.0 | PushPop | :decode_step99_tokens4     |
|      0.0 |       2,496,384 |         1 |   2,496,384.0 |   2,496,384.0 |   2,496,384 |   2,496,384 |         0.0 | PushPop | :decode_step88_tokens4     |
|      0.0 |       2,494,224 |         1 |   2,494,224.0 |   2,494,224.0 |   2,494,224 |   2,494,224 |         0.0 | PushPop | :decode_step42_tokens4     |
|      0.0 |       2,493,072 |         1 |   2,493,072.0 |   2,493,072.0 |   2,493,072 |   2,493,072 |         0.0 | PushPop | :decode_step105_tokens4    |
|      0.0 |       2,491,008 |         1 |   2,491,008.0 |   2,491,008.0 |   2,491,008 |   2,491,008 |         0.0 | PushPop | :decode_step75_tokens4     |
|      0.0 |       2,487,920 |         1 |   2,487,920.0 |   2,487,920.0 |   2,487,920 |   2,487,920 |         0.0 | PushPop | :decode_step109_tokens4    |
|      0.0 |       2,487,808 |         1 |   2,487,808.0 |   2,487,808.0 |   2,487,808 |   2,487,808 |         0.0 | PushPop | :decode_step100_tokens4    |
|      0.0 |       2,487,360 |         1 |   2,487,360.0 |   2,487,360.0 |   2,487,360 |   2,487,360 |         0.0 | PushPop | :decode_step132_tokens4    |
|      0.0 |       2,480,848 |         1 |   2,480,848.0 |   2,480,848.0 |   2,480,848 |   2,480,848 |         0.0 | PushPop | :decode_step90_tokens4     |
|      0.0 |       2,479,680 |         1 |   2,479,680.0 |   2,479,680.0 |   2,479,680 |   2,479,680 |         0.0 | PushPop | :decode_step111_tokens4    |
|      0.0 |       2,474,448 |         1 |   2,474,448.0 |   2,474,448.0 |   2,474,448 |   2,474,448 |         0.0 | PushPop | :decode_step89_tokens4     |
|      0.0 |       2,467,104 |         1 |   2,467,104.0 |   2,467,104.0 |   2,467,104 |   2,467,104 |         0.0 | PushPop | :decode_step133_tokens4    |
|      0.0 |       2,466,096 |         1 |   2,466,096.0 |   2,466,096.0 |   2,466,096 |   2,466,096 |         0.0 | PushPop | :decode_step74_tokens4     |
|      0.0 |       2,461,728 |         1 |   2,461,728.0 |   2,461,728.0 |   2,461,728 |   2,461,728 |         0.0 | PushPop | :decode_step149_tokens4    |
|      0.0 |       2,441,392 |         1 |   2,441,392.0 |   2,441,392.0 |   2,441,392 |   2,441,392 |         0.0 | PushPop | :decode_step138_tokens4    |
|      0.0 |       2,433,792 |         1 |   2,433,792.0 |   2,433,792.0 |   2,433,792 |   2,433,792 |         0.0 | PushPop | :decode_step64_tokens4     |
|      0.0 |       2,430,672 |         1 |   2,430,672.0 |   2,430,672.0 |   2,430,672 |   2,430,672 |         0.0 | PushPop | :decode_step150_tokens4    |
|      0.0 |       2,428,272 |         1 |   2,428,272.0 |   2,428,272.0 |   2,428,272 |   2,428,272 |         0.0 | PushPop | :decode_step134_tokens4    |
|      0.0 |       2,405,216 |         1 |   2,405,216.0 |   2,405,216.0 |   2,405,216 |   2,405,216 |         0.0 | PushPop | :decode_step118_tokens4    |
|      0.0 |       2,401,344 |         1 |   2,401,344.0 |   2,401,344.0 |   2,401,344 |   2,401,344 |         0.0 | PushPop | :decode_step110_tokens4    |
|      0.0 |       2,398,848 |         1 |   2,398,848.0 |   2,398,848.0 |   2,398,848 |   2,398,848 |         0.0 | PushPop | :decode_step70_tokens4     |
|      0.0 |       2,397,792 |         1 |   2,397,792.0 |   2,397,792.0 |   2,397,792 |   2,397,792 |         0.0 | PushPop | :decode_step98_tokens4     |
|      0.0 |       2,392,912 |         1 |   2,392,912.0 |   2,392,912.0 |   2,392,912 |   2,392,912 |         0.0 | PushPop | :decode_step104_tokens4    |
|      0.0 |       2,391,632 |         1 |   2,391,632.0 |   2,391,632.0 |   2,391,632 |   2,391,632 |         0.0 | PushPop | :decode_step102_tokens4    |
|      0.0 |       2,390,848 |         1 |   2,390,848.0 |   2,390,848.0 |   2,390,848 |   2,390,848 |         0.0 | PushPop | :decode_step92_tokens4     |
|      0.0 |       2,374,880 |         1 |   2,374,880.0 |   2,374,880.0 |   2,374,880 |   2,374,880 |         0.0 | PushPop | :decode_step146_tokens4    |
|      0.0 |       2,358,656 |         1 |   2,358,656.0 |   2,358,656.0 |   2,358,656 |   2,358,656 |         0.0 | PushPop | :decode_step136_tokens4    |
|      0.0 |       2,336,560 |         1 |   2,336,560.0 |   2,336,560.0 |   2,336,560 |   2,336,560 |         0.0 | PushPop | :decode_step93_tokens4     |
|      0.0 |       2,235,488 |         1 |   2,235,488.0 |   2,235,488.0 |   2,235,488 |   2,235,488 |         0.0 | PushPop | :decode_step63_tokens4     |
+----------+-----------------+-----------+---------------+---------------+-------------+-------------+-------------+---------+----------------------------+

 ** CUDA API Summary (cuda_api_sum):

+----------+-----------------+-----------+---------------+---------------+-------------+-------------+--------------+----------------------------------+
| Time (%) | Total Time (ns) | Num Calls |   Avg (ns)    |   Med (ns)    |  Min (ns)   |  Max (ns)   | StdDev (ns)  |               Name               |
+----------+-----------------+-----------+---------------+---------------+-------------+-------------+--------------+----------------------------------+
